GROUPE 1 - Salaire: 0DT,,,,,
Nombre de personnes: 2,,,,,
Nombre de jours: 0,,,,,
,,,,,
Nom,Prénom,Immatriculation,ID Groupe,Salaire (DT),Jours travaillés
Castro,Alexander,NER9015,G1,0,0
Salazar,Tom,CDB9422,G1,0,0
,,,,,
==================================================,,,,,
,,,,,
GROUPE 2 - Salaire: 3DT,,,,,
Nombre de personnes: 5,,,,,
Nombre de jours: 1,,,,,
,,,,,
Nom,Prénom,Immatriculation,ID Groupe,Salaire (DT),Jours travaillés
Nolan,Gabriella,KCM0487,G2,3,1
Owen,Sharon,GJY7007,G2,3,1
Kent,Amanda,ANU1017,G2,3,1
Ruiz,Robert,HSQ0710,G2,3,1
Cook,John,RBU8283,G2,3,1
,,,,,
==================================================,,,,,
,,,,,
GROUPE 3 - Salaire: 6DT,,,,,
Nombre de personnes: 6,,,,,
Nombre de jours: 2,,,,,
,,,,,
Nom,Prénom,Immatriculation,ID Groupe,Salaire (DT),Jours travaillés
Cortez,Raymond,FUA5045,G3,6,2
Herring,Bethany,RXF3956,G3,6,2
Rodriguez,Andrea,KNP7520,G3,6,2
Gordon,Benjamin,MUN5451,G3,6,2
Kennedy,Craig,AKT7257,G3,6,2
Howard,Stacey,SCH0140,G3,6,2
,,,,,
==================================================,,,,,
,,,,,
GROUPE 4 - Salaire: 9DT,,,,,
Nombre de personnes: 5,,,,,
Nombre de jours: 3,,,,,
,,,,,
Nom,Prénom,Immatriculation,ID Groupe,Salaire (DT),Jours travaillés
Fernandez,Peter,CZK9755,G4,9,3
Mccoy,Megan,GYE6524,G4,9,3
Williams,Juan,ZWK9219,G4,9,3
Odonnell,William,BVW9890,G4,9,3
Montgomery,John,DGN9688,G4,9,3
,,,,,
==================================================,,,,,
,,,,,
GROUPE 5 - Salaire: 12DT,,,,,
Nombre de personnes: 3,,,,,
Nombre de jours: 4,,,,,
,,,,,
Nom,Prénom,Immatriculation,ID Groupe,Salaire (DT),Jours travaillés
Collins,Michael,KDS5700,G5,12,4
Woods,Brandy,FCM9288,G5,12,4
Baldwin,Paul,ZKG3500,G5,12,4
,,,,,
==================================================,,,,,
,,,,,
GROUPE 6 - Salaire: 15DT,,,,,
Nombre de personnes: 5,,,,,
Nombre de jours: 5,,,,,
,,,,,
Nom,Prénom,Immatriculation,ID Groupe,Salaire (DT),Jours travaillés
Richard,Katherine,NPD4624,G6,15,5
Williams,Audrey,LMU9838,G6,15,5
Bruce,Matthew,UXJ6523,G6,15,5
Johnston,Peter,UCG0395,G6,15,5
Villanueva,Sandra,LEN8591,G6,15,5
,,,,,
==================================================,,,,,
,,,,,
GROUPE 7 - Salaire: 18DT,,,,,
Nombre de personnes: 1,,,,,
Nombre de jours: 6,,,,,
,,,,,
Nom,Prénom,Immatriculation,ID Groupe,Salaire (DT),Jours travaillés
Bates,Brandon,QTZ0780,G7,18,6
,,,,,
==================================================,,,,,
,,,,,
GROUPE 8 - Salaire: 21DT,,,,,
Nombre de personnes: 5,,,,,
Nombre de jours: 7,,,,,
,,,,,
Nom,Prénom,Immatriculation,ID Groupe,Salaire (DT),Jours travaillés
Thornton,Joshua,XQI1663,G8,21,7
Johnson,Ronald,WPL4509,G8,21,7
Sanchez,Jessica,KXM2503,G8,21,7
Todd,Nancy,YZA6388,G8,21,7
Pratt,Seth,VJI3445,G8,21,7
,,,,,
==================================================,,,,,
,,,,,
GROUPE 9 - Salaire: 24DT,,,,,
Nombre de personnes: 4,,,,,
Nombre de jours: 8,,,,,
,,,,,
Nom,Prénom,Immatriculation,ID Groupe,Salaire (DT),Jours travaillés
Smith,James,QTA7429,G9,24,8
Allen,Stephanie,ZGC6276,G9,24,8
Johnston,Kelly,PTU1251,G9,24,8
Woodward,Jackson,SAG3884,G9,24,8
,,,,,
==================================================,,,,,
,,,,,
GROUPE 10 - Salaire: 27DT,,,,,
Nombre de personnes: 2,,,,,
Nombre de jours: 9,,,,,
,,,,,
Nom,Prénom,Immatriculation,ID Groupe,Salaire (DT),Jours travaillés
Bell,Henry,LUX7085,G10,27,9
Lee,Ashley,TUW0780,G10,27,9
,,,,,
==================================================,,,,,
,,,,,
