GROUPE 1 - Salaire: 0DT,,,,,
Nombre de personnes: 2,,,,,
Nombre de jours: 0,,,,,
,,,,,
Nom,Prénom,Immatriculation,ID Groupe,Salaire (DT),Jours travaillés
Castro,Alexander,LKI6650,G1,0,0
Salazar,Tom,UUT2392,G1,0,0
,,,,,
==================================================,,,,,
,,,,,
GROUPE 2 - Salaire: 3DT,,,,,
Nombre de personnes: 5,,,,,
Nombre de jours: 1,,,,,
,,,,,
Nom,Prénom,Immatriculation,ID Groupe,Salaire (DT),Jours travaillés
Nolan,Gabriella,QNX5540,G2,3,1
Owen,Sharon,TAH2832,G2,3,1
Kent,Amanda,CVM4299,G2,3,1
Ruiz,Robert,THK4272,G2,3,1
Cook,John,WDO5482,G2,3,1
,,,,,
==================================================,,,,,
,,,,,
GROUPE 3 - Salaire: 6DT,,,,,
Nombre de personnes: 6,,,,,
Nombre de jours: 2,,,,,
,,,,,
Nom,Prénom,Immatriculation,ID Groupe,Salaire (DT),Jours travaillés
Cortez,Raymond,TDO9712,G3,6,2
Herring,Bethany,FGC0479,G3,6,2
Rodriguez,Andrea,PVZ0793,G3,6,2
Gordon,Benjamin,QZC9550,G3,6,2
Kennedy,Craig,JRH3063,G3,6,2
Howard,Stacey,KBF6838,G3,6,2
,,,,,
==================================================,,,,,
,,,,,
GROUPE 4 - Salaire: 9DT,,,,,
Nombre de personnes: 5,,,,,
Nombre de jours: 3,,,,,
,,,,,
Nom,Prénom,Immatriculation,ID Groupe,Salaire (DT),Jours travaillés
Fernandez,Peter,PGB7663,G4,9,3
Mccoy,Megan,SHV6083,G4,9,3
Williams,Juan,QRY9529,G4,9,3
Odonnell,William,LWH5573,G4,9,3
Montgomery,John,RXK7106,G4,9,3
,,,,,
==================================================,,,,,
,,,,,
GROUPE 5 - Salaire: 12DT,,,,,
Nombre de personnes: 3,,,,,
Nombre de jours: 4,,,,,
,,,,,
Nom,Prénom,Immatriculation,ID Groupe,Salaire (DT),Jours travaillés
Collins,Michael,DWX6335,G5,12,4
Woods,Brandy,HBV4329,G5,12,4
Baldwin,Paul,WJX5280,G5,12,4
,,,,,
==================================================,,,,,
,,,,,
GROUPE 6 - Salaire: 15DT,,,,,
Nombre de personnes: 5,,,,,
Nombre de jours: 5,,,,,
,,,,,
Nom,Prénom,Immatriculation,ID Groupe,Salaire (DT),Jours travaillés
Richard,Katherine,GWR5450,G6,15,5
Williams,Audrey,WXA1359,G6,15,5
Bruce,Matthew,FNI6794,G6,15,5
Johnston,Peter,LAJ4941,G6,15,5
Villanueva,Sandra,BSG0963,G6,15,5
,,,,,
==================================================,,,,,
,,,,,
GROUPE 7 - Salaire: 18DT,,,,,
Nombre de personnes: 1,,,,,
Nombre de jours: 6,,,,,
,,,,,
Nom,Prénom,Immatriculation,ID Groupe,Salaire (DT),Jours travaillés
Bates,Brandon,TTI4631,G7,18,6
,,,,,
==================================================,,,,,
,,,,,
GROUPE 8 - Salaire: 21DT,,,,,
Nombre de personnes: 5,,,,,
Nombre de jours: 7,,,,,
,,,,,
Nom,Prénom,Immatriculation,ID Groupe,Salaire (DT),Jours travaillés
Thornton,Joshua,DUF9691,G8,21,7
Johnson,Ronald,QUI0215,G8,21,7
Sanchez,Jessica,MVP0865,G8,21,7
Todd,Nancy,FIX3359,G8,21,7
Pratt,Seth,OJU4807,G8,21,7
,,,,,
==================================================,,,,,
,,,,,
GROUPE 9 - Salaire: 24DT,,,,,
Nombre de personnes: 4,,,,,
Nombre de jours: 8,,,,,
,,,,,
Nom,Prénom,Immatriculation,ID Groupe,Salaire (DT),Jours travaillés
Smith,James,MTU6248,G9,24,8
Allen,Stephanie,BTB3182,G9,24,8
Johnston,Kelly,GRW7654,G9,24,8
Woodward,Jackson,VGQ3740,G9,24,8
,,,,,
==================================================,,,,,
,,,,,
GROUPE 10 - Salaire: 27DT,,,,,
Nombre de personnes: 2,,,,,
Nombre de jours: 9,,,,,
,,,,,
Nom,Prénom,Immatriculation,ID Groupe,Salaire (DT),Jours travaillés
Bell,Henry,DGF0861,G10,27,9
Lee,Ashley,UCL3372,G10,27,9
,,,,,
==================================================,,,,,
,,,,,
