GROUPE 1 - Salaire: 0DT,,,,,
Nombre de personnes: 2,,,,,
Nombre de jours: 0,,,,,
,,,,,
Nom,Prénom,Immatriculation,ID Groupe,Salaire (DT),Jours travaillés
Castro,Alexander,LFC4890,G1,0,0
Salazar,Tom,APC8857,G1,0,0
,,,,,
==================================================,,,,,
,,,,,
GROUPE 2 - Salaire: 3DT,,,,,
Nombre de personnes: 5,,,,,
Nombre de jours: 1,,,,,
,,,,,
Nom,Prénom,Immatriculation,ID Groupe,Salaire (DT),Jours travaillés
Nolan,Gabriella,ORS0859,G2,3,1
Owen,Sharon,XTP0938,G2,3,1
Kent,Amanda,OWZ1263,G2,3,1
Ruiz,Robert,LAZ5285,G2,3,1
Cook,John,GPU5519,G2,3,1
,,,,,
==================================================,,,,,
,,,,,
GROUPE 3 - Salaire: 6DT,,,,,
Nombre de personnes: 6,,,,,
Nombre de jours: 2,,,,,
,,,,,
Nom,Prénom,Immatriculation,ID Groupe,Salaire (DT),Jours travaillés
Cortez,Raymond,AFN6886,G3,6,2
Herring,Bethany,BFE2333,G3,6,2
Rodriguez,Andrea,VTV4790,G3,6,2
Gordon,Benjamin,DVN5012,G3,6,2
Kennedy,Craig,ZWR3625,G3,6,2
Howard,Stacey,TWC6951,G3,6,2
,,,,,
==================================================,,,,,
,,,,,
GROUPE 4 - Salaire: 9DT,,,,,
Nombre de personnes: 5,,,,,
Nombre de jours: 3,,,,,
,,,,,
Nom,Prénom,Immatriculation,ID Groupe,Salaire (DT),Jours travaillés
Fernandez,Peter,BXU4987,G4,9,3
Mccoy,Megan,RCR2057,G4,9,3
Williams,Juan,WNR9537,G4,9,3
Odonnell,William,HDO2103,G4,9,3
Montgomery,John,SRD3711,G4,9,3
,,,,,
==================================================,,,,,
,,,,,
GROUPE 5 - Salaire: 12DT,,,,,
Nombre de personnes: 3,,,,,
Nombre de jours: 4,,,,,
,,,,,
Nom,Prénom,Immatriculation,ID Groupe,Salaire (DT),Jours travaillés
Collins,Michael,URY7650,G5,12,4
Woods,Brandy,UFG2307,G5,12,4
Baldwin,Paul,QXD3220,G5,12,4
,,,,,
==================================================,,,,,
,,,,,
GROUPE 6 - Salaire: 15DT,,,,,
Nombre de personnes: 5,,,,,
Nombre de jours: 5,,,,,
,,,,,
Nom,Prénom,Immatriculation,ID Groupe,Salaire (DT),Jours travaillés
Richard,Katherine,RLO4115,G6,15,5
Williams,Audrey,JGA6864,G6,15,5
Bruce,Matthew,YJD5354,G6,15,5
Johnston,Peter,LEW3255,G6,15,5
Villanueva,Sandra,YRR1646,G6,15,5
,,,,,
==================================================,,,,,
,,,,,
GROUPE 7 - Salaire: 18DT,,,,,
Nombre de personnes: 1,,,,,
Nombre de jours: 6,,,,,
,,,,,
Nom,Prénom,Immatriculation,ID Groupe,Salaire (DT),Jours travaillés
Bates,Brandon,RDJ7465,G7,18,6
,,,,,
==================================================,,,,,
,,,,,
GROUPE 8 - Salaire: 21DT,,,,,
Nombre de personnes: 5,,,,,
Nombre de jours: 7,,,,,
,,,,,
Nom,Prénom,Immatriculation,ID Groupe,Salaire (DT),Jours travaillés
Thornton,Joshua,TJR2538,G8,21,7
Johnson,Ronald,HJY4607,G8,21,7
Sanchez,Jessica,HLS6848,G8,21,7
Todd,Nancy,JMK7303,G8,21,7
Pratt,Seth,TPK7804,G8,21,7
,,,,,
==================================================,,,,,
,,,,,
GROUPE 9 - Salaire: 24DT,,,,,
Nombre de personnes: 4,,,,,
Nombre de jours: 8,,,,,
,,,,,
Nom,Prénom,Immatriculation,ID Groupe,Salaire (DT),Jours travaillés
Smith,James,WAG6303,G9,24,8
Allen,Stephanie,OWS5698,G9,24,8
Johnston,Kelly,YOB5415,G9,24,8
Woodward,Jackson,NHO6875,G9,24,8
,,,,,
==================================================,,,,,
,,,,,
GROUPE 10 - Salaire: 27DT,,,,,
Nombre de personnes: 2,,,,,
Nombre de jours: 9,,,,,
,,,,,
Nom,Prénom,Immatriculation,ID Groupe,Salaire (DT),Jours travaillés
Bell,Henry,ETT8545,G10,27,9
Lee,Ashley,TXI4241,G10,27,9
,,,,,
==================================================,,,,,
,,,,,
