GROUPE 1 - Salaire: 0DT,,,,,
Nombre de personnes: 2,,,,,
Nombre de jours: 0,,,,,
,,,,,
Nom,Prénom,Immatriculation,ID Groupe,Salaire (DT),Jours travaillés
Castro,Alexander,BUE4226,G1,0,0
Salazar,Tom,IHM7510,G1,0,0
,,,,,
==================================================,,,,,
,,,,,
GROUPE 2 - Salaire: 3DT,,,,,
Nombre de personnes: 5,,,,,
Nombre de jours: 1,,,,,
,,,,,
Nom,Prénom,Immatriculation,ID Groupe,Salaire (DT),Jours travaillés
Nolan,Gabriella,ZQN3814,G2,3,1
Owen,Sharon,EEO0003,G2,3,1
Kent,Amanda,VBR9314,G2,3,1
Ruiz,Robert,PGX3265,G2,3,1
Cook,John,XJU2765,G2,3,1
,,,,,
==================================================,,,,,
,,,,,
GROUPE 3 - Salaire: 6DT,,,,,
Nombre de personnes: 6,,,,,
Nombre de jours: 2,,,,,
,,,,,
Nom,Prénom,Immatriculation,ID Groupe,Salaire (DT),Jours travaillés
Cortez,Raymond,JWE4068,G3,6,2
Herring,Bethany,CFJ3944,G3,6,2
Rodriguez,Andrea,ZVJ5085,G3,6,2
Gordon,Benjamin,FQQ4684,G3,6,2
Kennedy,Craig,OCZ9269,G3,6,2
Howard,Stacey,CIM1592,G3,6,2
,,,,,
==================================================,,,,,
,,,,,
GROUPE 4 - Salaire: 9DT,,,,,
Nombre de personnes: 5,,,,,
Nombre de jours: 3,,,,,
,,,,,
Nom,Prénom,Immatriculation,ID Groupe,Salaire (DT),Jours travaillés
Fernandez,Peter,WKK9321,G4,9,3
Mccoy,Megan,FIV7948,G4,9,3
Williams,Juan,FUJ0516,G4,9,3
Odonnell,William,TTU5107,G4,9,3
Montgomery,John,MPX8912,G4,9,3
,,,,,
==================================================,,,,,
,,,,,
GROUPE 5 - Salaire: 12DT,,,,,
Nombre de personnes: 3,,,,,
Nombre de jours: 4,,,,,
,,,,,
Nom,Prénom,Immatriculation,ID Groupe,Salaire (DT),Jours travaillés
Collins,Michael,XOR1737,G5,12,4
Woods,Brandy,BQX6185,G5,12,4
Baldwin,Paul,NZQ1068,G5,12,4
,,,,,
==================================================,,,,,
,,,,,
GROUPE 6 - Salaire: 15DT,,,,,
Nombre de personnes: 5,,,,,
Nombre de jours: 5,,,,,
,,,,,
Nom,Prénom,Immatriculation,ID Groupe,Salaire (DT),Jours travaillés
Richard,Katherine,YHS1100,G6,15,5
Williams,Audrey,VID6912,G6,15,5
Bruce,Matthew,BVZ5524,G6,15,5
Johnston,Peter,IXR3440,G6,15,5
Villanueva,Sandra,VHB2294,G6,15,5
,,,,,
==================================================,,,,,
,,,,,
GROUPE 7 - Salaire: 18DT,,,,,
Nombre de personnes: 1,,,,,
Nombre de jours: 6,,,,,
,,,,,
Nom,Prénom,Immatriculation,ID Groupe,Salaire (DT),Jours travaillés
Bates,Brandon,MMP3411,G7,18,6
,,,,,
==================================================,,,,,
,,,,,
GROUPE 8 - Salaire: 21DT,,,,,
Nombre de personnes: 5,,,,,
Nombre de jours: 7,,,,,
,,,,,
Nom,Prénom,Immatriculation,ID Groupe,Salaire (DT),Jours travaillés
Thornton,Joshua,CQT9776,G8,21,7
Johnson,Ronald,ZIR0109,G8,21,7
Sanchez,Jessica,NFS6625,G8,21,7
Todd,Nancy,RPQ0074,G8,21,7
Pratt,Seth,MXN8640,G8,21,7
,,,,,
==================================================,,,,,
,,,,,
GROUPE 9 - Salaire: 24DT,,,,,
Nombre de personnes: 4,,,,,
Nombre de jours: 8,,,,,
,,,,,
Nom,Prénom,Immatriculation,ID Groupe,Salaire (DT),Jours travaillés
Smith,James,PTW8108,G9,24,8
Allen,Stephanie,ALZ7029,G9,24,8
Johnston,Kelly,PZY4534,G9,24,8
Woodward,Jackson,WWZ6723,G9,24,8
,,,,,
==================================================,,,,,
,,,,,
GROUPE 10 - Salaire: 27DT,,,,,
Nombre de personnes: 2,,,,,
Nombre de jours: 9,,,,,
,,,,,
Nom,Prénom,Immatriculation,ID Groupe,Salaire (DT),Jours travaillés
Bell,Henry,OWZ4811,G10,27,9
Lee,Ashley,ADW1527,G10,27,9
,,,,,
==================================================,,,,,
,,,,,
